Order_ID,Order_Date,Product_Category,Product_SKU,Quantity_Units,Production_Facility,Customer_Region,Order_Priority,Scheduled_Lead_Time_Days,Actual_Lead_Time_Days,Delivery_Status,Calculated_Risk_Score,Machine_Utilization_Pct,Quality_Score,Revenue_EUR,Profit_EUR,Order_Month,Order_Quarter,Order_Year,Day_of_Week,Is_Peak_Season
FED-002090,2023-01-08,Wine_Labels,WIN-2854,31499,Sao_Paulo_BR,Rest_of_Europe,Express,4,4,On_Time,0.054,89.6,93.0,4724.85,1535.78,1,1,2023,Sunday,0
FED-002091,2024-05-07,Luxury_Packaging,LUX-5409,10494,Fabriano_IT,Rest_of_Europe,Critical,7,7,On_Time,0.084,84.9,95.2,26235.0,8553.32,5,2,2024,Tuesday,0
FED-002092,2023-02-08,Wine_Labels,WIN-6353,55513,Barcelona_ES,Rest_of_Europe,Express,5,5,On_Time,0.044,87.3,97.5,8326.95,2503.13,2,1,2023,Wednesday,0
FED-002093,2023-12-02,Wine_Labels,WIN-8796,36579,Fabriano_IT,Rest_of_Europe,Standard,3,3,On_Time,0.063,77.6,95.9,5486.85,1623.36,12,4,2023,Saturday,0
FED-002094,2024-06-21,Wine_Labels,WIN-3452,18715,Chicago_US,Rest_of_Europe,Standard,4,6,Slightly_Late,0.082,93.6,95.3,2807.25,827.6,6,2,2024,Friday,0
FED-002095,2024-12-14,Self_Adhesive_Materials,SEL-3905,101567,Verona_IT,Americas,Express,6,6,On_Time,0.075,75.5,94.9,8125.36,2920.83,12,4,2024,Saturday,0
FED-002096,2024-04-12,Luxury_Packaging,LUX-1985,8618,Sao_Paulo_BR,Italy,Economy,7,7,On_Time,0.332,80.7,96.1,21545.0,6618.4,4,2,2024,Friday,0
FED-002097,2024-09-11,Self_Adhesive_Materials,SEL-9425,104635,Fabriano_IT,Italy,Standard,4,4,On_Time,0.242,98.0,94.4,8370.8,2438.7,9,3,2024,Wednesday,1
FED-002098,2024-06-23,Luxury_Packaging,LUX-8014,6442,Barcelona_ES,Americas,Standard,7,7,On_Time,0.169,77.7,98.7,16105.0,5336.04,6,2,2024,Sunday,0
FED-002099,2024-03-02,Wine_Labels,WIN-9829,55473,Barcelona_ES,Rest_of_Europe,Standard,7,7,On_Time,0.078,90.6,95.4,8320.95,2495.51,3,1,2024,Saturday,0
FED-002100,2024-03-28,Wine_Labels,WIN-5581,77215,Fabriano_IT,Americas,Express,3,3,On_Time,0.053,76.4,95.8,11582.25,3562.87,3,1,2024,Thursday,0
FED-002101,2024-07-08,Self_Adhesive_Materials,SEL-5719,1254,Sao_Paulo_BR,Rest_of_Europe,Standard,2,2,On_Time,0.205,87.9,98.2,100.32,33.91,7,3,2024,Monday,1
FED-002102,2023-07-02,Luxury_Packaging,LUX-8014,11112,Barcelona_ES,Asia_Pacific,Economy,5,5,On_Time,0.385,88.6,95.7,27780.0,8498.54,7,3,2023,Sunday,1
FED-002103,2023-12-07,Wine_Labels,WIN-4761,32835,Verona_IT,Italy,Standard,4,4,On_Time,0.061,90.9,94.8,4925.25,1735.56,12,4,2023,Thursday,0
FED-002104,2024-08-23,Self_Adhesive_Materials,SEL-2896,136106,Fabriano_IT,Rest_of_Europe,Critical,3,3,On_Time,0.169,98.0,91.1,10888.48,3003.09,8,3,2024,Friday,1
FED-002105,2023-11-30,Self_Adhesive_Materials,SEL-7974,66563,Verona_IT,Rest_of_Europe,Express,4,4,On_Time,0.097,90.6,95.9,5325.04,1564.01,11,4,2023,Thursday,0
FED-002106,2024-07-22,Self_Adhesive_Materials,SEL-7321,68561,Verona_IT,Rest_of_Europe,Express,2,2,On_Time,0.104,76.1,96.4,5484.88,1805.89,7,3,2024,Monday,1
FED-002107,2024-08-23,Self_Adhesive_Materials,SEL-7931,66611,Chicago_US,Asia_Pacific,Express,3,3,On_Time,0.229,95.0,89.6,5328.88,1517.05,8,3,2024,Friday,1
FED-002108,2024-04-04,Self_Adhesive_Materials,SEL-3125,40814,Chicago_US,Rest_of_Europe,Standard,4,4,On_Time,0.158,91.6,95.3,3265.12,945.48,4,2,2024,Thursday,0
FED-002109,2024-01-11,Self_Adhesive_Materials,SEL-4578,49335,Fabriano_IT,Rest_of_Europe,Economy,3,2,On_Time,0.174,77.4,94.0,3946.8,1212.97,1,1,2024,Thursday,0
FED-002110,2023-06-27,Self_Adhesive_Materials,SEL-3346,24175,Verona_IT,Italy,Standard,2,3,Slightly_Late,0.155,92.6,95.5,1934.0,502.96,6,2,2023,Tuesday,0
FED-002111,2024-10-22,Wine_Labels,WIN-9512,37701,Barcelona_ES,Italy,Standard,3,3,On_Time,0.121,91.2,97.2,5655.15,1784.21,10,4,2024,Tuesday,1
FED-002112,2023-09-08,Luxury_Packaging,LUX-3704,9332,Chicago_US,Americas,Express,6,5,On_Time,0.278,93.2,94.8,23330.0,8361.64,9,3,2023,Friday,1
FED-002113,2024-04-27,Luxury_Packaging,LUX-8606,10136,Verona_IT,Italy,Standard,6,6,On_Time,0.146,82.7,92.2,25340.0,9063.73,4,2,2024,Saturday,0
FED-002114,2023-11-25,Wine_Labels,WIN-1535,8796,Barcelona_ES,Rest_of_Europe,Standard,5,5,On_Time,0.063,91.8,93.8,1319.4,438.64,11,4,2023,Saturday,0
FED-002115,2023-11-30,Wine_Labels,WIN-4950,20136,Verona_IT,Americas,Standard,4,4,On_Time,0.05,89.3,94.8,3020.4,972.6,11,4,2023,Thursday,0
FED-002116,2023-04-15,Luxury_Packaging,LUX-3876,12129,Sao_Paulo_BR,Americas,Standard,4,4,On_Time,0.246,81.1,97.3,30322.5,8728.96,4,2,2023,Saturday,0
FED-002117,2023-03-06,Luxury_Packaging,LUX-4049,17079,Fabriano_IT,Americas,Express,9,9,On_Time,0.177,90.9,95.7,42697.5,13113.15,3,1,2023,Monday,0
FED-002118,2023-01-30,Wine_Labels,WIN-7749,89995,Fabriano_IT,Asia_Pacific,Express,3,3,On_Time,0.078,90.2,99.0,13499.25,3921.88,1,1,2023,Monday,0
FED-002119,2023-06-25,Art_Design_Papers,ART-4871,6473,Chicago_US,Rest_of_Europe,Standard,6,6,On_Time,0.289,82.6,100.8,7767.6,2185.75,6,2,2023,Sunday,0
FED-002120,2024-07-20,Luxury_Packaging,LUX-9850,9026,Fabriano_IT,Rest_of_Europe,Standard,7,7,On_Time,0.259,90.7,94.8,22565.0,7860.79,7,3,2024,Saturday,1
FED-002121,2023-07-28,Wine_Labels,WIN-9078,54671,Barcelona_ES,Italy,Express,8,8,On_Time,0.05,82.1,94.5,8200.65,2619.12,7,3,2023,Friday,1
FED-002122,2023-08-13,Wine_Labels,WIN-5159,79094,Chicago_US,Asia_Pacific,Express,7,7,On_Time,0.107,95.6,96.2,11864.1,4259.34,8,3,2023,Sunday,1
FED-002123,2024-08-14,Self_Adhesive_Materials,SEL-8189,89673,Chicago_US,Americas,Standard,4,6,Slightly_Late,0.276,91.2,97.4,7173.84,1856.28,8,3,2024,Wednesday,1
FED-002124,2023-01-03,Wine_Labels,WIN-8676,38547,Fabriano_IT,Italy,Standard,5,5,On_Time,0.065,94.5,95.0,5782.05,1684.58,1,1,2023,Tuesday,0
FED-002125,2024-06-23,Art_Design_Papers,ART-9502,6338,Verona_IT,Americas,Express,5,5,On_Time,0.148,72.3,93.1,7605.6,2388.57,6,2,2024,Sunday,0
FED-002126,2023-09-06,Wine_Labels,WIN-7506,95484,Verona_IT,Americas,Standard,5,8,Late,0.127,90.0,97.8,14322.6,4321.82,9,3,2023,Wednesday,1
FED-002127,2023-02-25,Luxury_Packaging,LUX-8628,1754,Fabriano_IT,Italy,Critical,8,8,On_Time,0.074,95.4,96.8,4385.0,1428.65,2,1,2023,Saturday,0
FED-002128,2024-06-15,Luxury_Packaging,LUX-7098,6005,Sao_Paulo_BR,Rest_of_Europe,Standard,6,6,On_Time,0.225,81.1,96.8,15012.5,4518.8,6,2,2024,Saturday,0
FED-002129,2024-11-14,Luxury_Packaging,LUX-1662,4039,Fabriano_IT,Rest_of_Europe,Express,8,8,On_Time,0.133,96.3,94.6,10097.5,3348.17,11,4,2024,Thursday,0
FED-002130,2023-07-26,Wine_Labels,WIN-6254,37160,Barcelona_ES,Rest_of_Europe,Express,2,2,On_Time,0.07,86.4,96.5,5574.0,2061.38,7,3,2023,Wednesday,1
FED-002131,2023-04-23,Luxury_Packaging,LUX-2533,8085,Barcelona_ES,Italy,Standard,8,11,Late,0.226,98.0,94.0,20212.5,5708.69,4,2,2023,Sunday,0
FED-002132,2023-01-24,Self_Adhesive_Materials,SEL-1393,75600,Sao_Paulo_BR,Asia_Pacific,Express,2,2,On_Time,0.133,83.3,95.3,6048.0,1654.23,1,1,2023,Tuesday,0
FED-002133,2023-04-05,Wine_Labels,WIN-4216,60560,Chicago_US,Americas,Express,3,2,On_Time,0.076,86.8,92.3,9084.0,2537.4,4,2,2023,Wednesday,0
FED-002134,2023-01-06,Luxury_Packaging,LUX-2886,9086,Chicago_US,Rest_of_Europe,Critical,8,8,On_Time,0.109,85.7,94.6,22715.0,6189.06,1,1,2023,Friday,0
FED-002135,2023-05-29,Luxury_Packaging,LUX-8542,10161,Fabriano_IT,Italy,Standard,9,13,Late,0.233,91.7,94.7,25402.5,7348.71,5,2,2023,Monday,0
FED-002136,2024-02-24,Luxury_Packaging,LUX-2846,8646,Fabriano_IT,Rest_of_Europe,Critical,9,8,On_Time,0.081,87.3,92.4,21615.0,7213.58,2,1,2024,Saturday,0
FED-002137,2024-01-27,Luxury_Packaging,LUX-3228,6957,Fabriano_IT,Italy,Economy,8,7,On_Time,0.244,86.7,95.8,17392.5,6169.2,1,1,2024,Saturday,0
FED-002138,2023-12-18,Self_Adhesive_Materials,SEL-4507,4868,Sao_Paulo_BR,Asia_Pacific,Standard,5,5,On_Time,0.133,86.9,95.7,389.44,138.91,12,4,2023,Monday,0
FED-002139,2023-02-07,Wine_Labels,WIN-8460,52429,Fabriano_IT,Rest_of_Europe,Standard,5,5,On_Time,0.048,84.5,95.0,7864.35,2154.85,2,1,2023,Tuesday,0
FED-002140,2024-10-28,Self_Adhesive_Materials,SEL-2645,58613,Barcelona_ES,Italy,Standard,3,3,On_Time,0.175,82.6,92.9,4689.04,1434.88,10,4,2024,Monday,1
FED-002141,2023-04-03,Wine_Labels,WIN-1143,32405,Sao_Paulo_BR,Rest_of_Europe,Standard,4,4,On_Time,0.083,87.2,94.5,4860.75,1573.59,4,2,2023,Monday,0
FED-002142,2024-08-13,Self_Adhesive_Materials,SEL-4172,136547,Fabriano_IT,Rest_of_Europe,Express,2,5,Late,0.203,89.0,97.5,10923.76,3103.57,8,3,2024,Tuesday,1
FED-002143,2024-12-18,Self_Adhesive_Materials,SEL-1020,131628,Barcelona_ES,Americas,Standard,2,5,Late,0.218,88.3,92.5,10530.24,3350.02,12,4,2024,Wednesday,0
FED-002144,2023-08-08,Self_Adhesive_Materials,SEL-1279,98631,Sao_Paulo_BR,Italy,Standard,4,4,On_Time,0.287,86.9,95.2,7890.48,2593.41,8,3,2023,Tuesday,1
FED-002145,2023-04-10,Wine_Labels,WIN-6351,38663,Chicago_US,Rest_of_Europe,Express,6,6,On_Time,0.043,81.2,96.8,5799.45,1678.55,4,2,2023,Monday,0
FED-002146,2024-07-06,Luxury_Packaging,LUX-2227,9747,Barcelona_ES,Italy,Standard,8,8,On_Time,0.288,98.0,98.0,24367.5,7944.96,7,3,2024,Saturday,1
FED-002147,2023-06-09,Wine_Labels,WIN-4781,55040,Chicago_US,Rest_of_Europe,Economy,5,5,On_Time,0.157,95.9,94.4,8256.0,2378.61,6,2,2023,Friday,0
FED-002148,2024-07-24,Luxury_Packaging,LUX-2398,12509,Verona_IT,Rest_of_Europe,Express,8,8,On_Time,0.185,98.0,95.9,31272.5,10487.42,7,3,2024,Wednesday,1
FED-002149,2024-03-17,Luxury_Packaging,LUX-2753,6900,Sao_Paulo_BR,Rest_of_Europe,Critical,7,8,Slightly_Late,0.139,98.0,94.7,17250.0,4186.9,3,1,2024,Sunday,0
FED-002150,2023-12-17,Wine_Labels,WIN-5676,24812,Fabriano_IT,Rest_of_Europe,Standard,4,4,On_Time,0.045,78.0,94.1,3721.8,1044.45,12,4,2023,Sunday,0
FED-002151,2023-02-03,Wine_Labels,WIN-8396,40985,Verona_IT,Rest_of_Europe,Critical,2,2,On_Time,0.027,80.0,93.1,6147.75,1783.38,2,1,2023,Friday,0
FED-002152,2024-01-13,Luxury_Packaging,LUX-6702,12962,Barcelona_ES,Rest_of_Europe,Standard,9,9,On_Time,0.176,75.3,98.1,32405.0,11695.1,1,1,2024,Saturday,0
FED-002153,2024-01-16,Wine_Labels,WIN-5114,52822,Fabriano_IT,Rest_of_Europe,Economy,2,2,On_Time,0.099,84.7,93.3,7923.3,2600.26,1,1,2024,Tuesday,0
FED-002154,2024-04-17,Luxury_Packaging,LUX-3009,1772,Verona_IT,Italy,Critical,8,8,On_Time,0.077,91.0,95.1,4430.0,1287.37,4,2,2024,Wednesday,0
FED-002155,2023-02-09,Wine_Labels,WIN-2474,42775,Chicago_US,Italy,Standard,5,5,On_Time,0.067,85.9,93.5,6416.25,1799.72,2,1,2023,Thursday,0
FED-002156,2024-05-15,Wine_Labels,WIN-7000,85161,Sao_Paulo_BR,Italy,Critical,5,5,On_Time,0.069,91.9,92.9,12774.15,3682.12,5,2,2024,Wednesday,0
FED-002157,2024-04-03,Wine_Labels,WIN-8593,22610,Sao_Paulo_BR,Americas,Critical,7,7,On_Time,0.032,80.2,94.6,3391.5,953.78,4,2,2024,Wednesday,0
FED-002158,2023-03-28,Wine_Labels,WIN-6441,51716,Verona_IT,Italy,Standard,5,8,Late,0.065,97.9,96.6,7757.4,2297.72,3,1,2023,Tuesday,0
FED-002159,2023-03-23,Art_Design_Papers,ART-7563,4656,Barcelona_ES,Rest_of_Europe,Standard,5,5,On_Time,0.271,98.0,96.9,5587.2,1812.2,3,1,2023,Thursday,0
FED-002160,2023-06-29,Wine_Labels,WIN-9652,44109,Fabriano_IT,Rest_of_Europe,Critical,4,4,On_Time,0.034,86.6,93.9,6616.35,1911.2,6,2,2023,Thursday,0
FED-002161,2024-11-23,Luxury_Packaging,LUX-1089,17246,Chicago_US,Rest_of_Europe,Standard,8,8,On_Time,0.252,67.1,97.4,43115.0,13311.04,11,4,2024,Saturday,0
FED-002162,2023-12-08,Wine_Labels,WIN-5165,41098,Fabriano_IT,Italy,Standard,5,5,On_Time,0.069,93.5,96.6,6164.7,1922.89,12,4,2023,Friday,0
FED-002163,2024-03-23,Self_Adhesive_Materials,SEL-3264,66848,Chicago_US,Italy,Standard,2,2,On_Time,0.187,85.3,94.8,5347.84,1713.54,3,1,2024,Saturday,0
FED-002164,2024-12-17,Self_Adhesive_Materials,SEL-6088,61813,Verona_IT,Asia_Pacific,Critical,4,4,On_Time,0.046,81.4,94.6,4945.04,1616.44,12,4,2024,Tuesday,0
FED-002165,2023-12-05,Self_Adhesive_Materials,SEL-8657,109649,Verona_IT,Americas,Standard,4,6,Slightly_Late,0.132,86.4,95.4,8771.92,2232.63,12,4,2023,Tuesday,0
FED-002166,2023-05-08,Art_Design_Papers,ART-2113,10834,Verona_IT,Rest_of_Europe,Critical,6,6,On_Time,0.151,87.1,97.6,13000.8,4701.7,5,2,2023,Monday,0
FED-002167,2024-07-30,Self_Adhesive_Materials,SEL-6188,106688,Barcelona_ES,Rest_of_Europe,Standard,4,4,On_Time,0.187,88.9,95.0,8535.04,2880.7,7,3,2024,Tuesday,1
FED-002168,2023-06-26,Wine_Labels,WIN-9141,41365,Sao_Paulo_BR,Italy,Standard,4,4,On_Time,0.081,72.2,94.2,6204.75,2087.95,6,2,2023,Monday,0
FED-002169,2024-02-09,Self_Adhesive_Materials,SEL-8192,62325,Sao_Paulo_BR,Rest_of_Europe,Economy,5,5,On_Time,0.235,87.7,94.9,4986.0,1737.08,2,1,2024,Friday,0
FED-002170,2024-12-02,Wine_Labels,WIN-7258,47151,Chicago_US,Rest_of_Europe,Standard,6,6,On_Time,0.064,82.6,92.1,7072.65,2416.08,12,4,2024,Monday,0
FED-002171,2023-04-12,Wine_Labels,WIN-4822,43633,Chicago_US,Italy,Express,4,4,On_Time,0.053,85.7,93.8,6544.95,2308.7,4,2,2023,Wednesday,0
FED-002172,2023-06-28,Self_Adhesive_Materials,SEL-5736,106646,Chicago_US,Americas,Express,5,5,On_Time,0.114,78.2,97.5,8531.68,2448.4,6,2,2023,Wednesday,0
FED-002173,2024-08-19,Luxury_Packaging,LUX-5327,7872,Verona_IT,Rest_of_Europe,Economy,11,14,Late,0.348,87.8,98.4,19680.0,4996.04,8,3,2024,Monday,1
FED-002174,2023-06-19,Self_Adhesive_Materials,SEL-9856,46426,Fabriano_IT,Rest_of_Europe,Critical,2,2,On_Time,0.067,84.0,94.5,3714.08,1131.63,6,2,2023,Monday,0
FED-002175,2023-06-25,Wine_Labels,WIN-5251,33613,Chicago_US,Italy,Critical,6,5,On_Time,0.046,97.4,96.9,5041.95,1654.36,6,2,2023,Sunday,0
FED-002176,2023-04-08,Self_Adhesive_Materials,SEL-9404,69679,Sao_Paulo_BR,Americas,Economy,4,4,On_Time,0.226,78.7,94.0,5574.32,1840.25,4,2,2023,Saturday,0
FED-002177,2024-09-01,Luxury_Packaging,LUX-1367,6024,Sao_Paulo_BR,Italy,Standard,9,14,Late,0.419,98.0,95.8,15060.0,3947.74,9,3,2024,Sunday,1
FED-002178,2024-07-04,Luxury_Packaging,LUX-2156,11643,Sao_Paulo_BR,Asia_Pacific,Economy,8,11,Late,0.616,90.2,93.8,29107.5,7088.62,7,3,2024,Thursday,1
FED-002179,2024-07-13,Art_Design_Papers,ART-6833,6138,Barcelona_ES,Italy,Express,6,6,On_Time,0.227,86.9,96.9,7365.6,2203.43,7,3,2024,Saturday,1
FED-002180,2024-06-18,Luxury_Packaging,LUX-1188,10768,Fabriano_IT,Rest_of_Europe,Standard,5,5,On_Time,0.213,88.6,93.0,26920.0,7271.99,6,2,2024,Tuesday,0
FED-002181,2024-07-06,Wine_Labels,WIN-2535,28242,Verona_IT,Italy,Express,3,3,On_Time,0.046,83.2,94.5,4236.3,1362.73,7,3,2024,Saturday,1
FED-002182,2023-07-04,Self_Adhesive_Materials,SEL-2376,80605,Chicago_US,Rest_of_Europe,Standard,2,2,On_Time,0.295,91.9,97.2,6448.4,2149.76,7,3,2023,Tuesday,1
FED-002183,2023-06-11,Luxury_Packaging,LUX-7938,13110,Chicago_US,Rest_of_Europe,Standard,8,8,On_Time,0.285,87.8,96.5,32775.0,9851.38,6,2,2023,Sunday,0
FED-002184,2024-07-27,Art_Design_Papers,ART-8817,2312,Fabriano_IT,Americas,Standard,5,5,On_Time,0.234,88.8,99.6,2774.4,777.75,7,3,2024,Saturday,1
FED-002185,2024-11-11,Self_Adhesive_Materials,SEL-2448,72146,Barcelona_ES,Rest_of_Europe,Critical,2,2,On_Time,0.093,88.3,96.9,5771.68,1951.71,11,4,2024,Monday,0
FED-002186,2024-08-17,Luxury_Packaging,LUX-8987,13314,Barcelona_ES,Rest_of_Europe,Standard,5,5,On_Time,0.374,98.0,93.7,33285.0,9155.29,8,3,2024,Saturday,1
FED-002187,2023-10-18,Self_Adhesive_Materials,SEL-8540,18238,Sao_Paulo_BR,Rest_of_Europe,Standard,3,3,On_Time,0.273,91.2,94.8,1459.04,420.6,10,4,2023,Wednesday,1
FED-002188,2024-08-17,Self_Adhesive_Materials,SEL-5637,78097,Chicago_US,Rest_of_Europe,Express,2,2,On_Time,0.206,89.3,97.1,6247.76,2151.64,8,3,2024,Saturday,1
FED-002189,2024-09-16,Luxury_Packaging,LUX-8422,8260,Sao_Paulo_BR,Rest_of_Europe,Express,9,8,On_Time,0.226,78.8,92.6,20650.0,7295.35,9,3,2024,Monday,1
FED-002190,2024-06-07,Wine_Labels,WIN-3618,48338,Verona_IT,Italy,Standard,4,4,On_Time,0.074,93.0,98.7,7250.7,2274.03,6,2,2024,Friday,0
FED-002191,2023-12-31,Luxury_Packaging,LUX-9233,4424,Fabriano_IT,Rest_of_Europe,Standard,8,8,On_Time,0.157,87.0,89.4,11060.0,3982.92,12,4,2023,Sunday,0
FED-002192,2024-08-10,Art_Design_Papers,ART-1673,6212,Fabriano_IT,Rest_of_Europe,Express,5,5,On_Time,0.205,82.9,93.3,7454.4,2297.03,8,3,2024,Saturday,1
FED-002193,2024-03-22,Wine_Labels,WIN-2116,24045,Barcelona_ES,Italy,Standard,2,2,On_Time,0.083,93.9,92.0,3606.75,1033.07,3,1,2024,Friday,0
FED-002194,2024-03-11,Wine_Labels,WIN-5067,57097,Verona_IT,Italy,Critical,5,5,On_Time,0.033,95.2,94.8,8564.55,2524.1,3,1,2024,Monday,0
FED-002195,2024-01-02,Self_Adhesive_Materials,SEL-7674,76126,Sao_Paulo_BR,Italy,Standard,3,3,On_Time,0.267,98.0,92.1,6090.08,2192.03,1,1,2024,Tuesday,0
FED-002196,2023-04-21,Wine_Labels,WIN-1717,51657,Chicago_US,Americas,Standard,5,5,On_Time,0.066,84.8,95.3,7748.55,2216.64,4,2,2023,Friday,0
FED-002197,2023-09-18,Wine_Labels,WIN-3712,40409,Sao_Paulo_BR,Rest_of_Europe,Critical,7,6,On_Time,0.053,77.0,94.0,6061.35,2004.7,9,3,2023,Monday,1
FED-002198,2024-01-04,Art_Design_Papers,ART-8027,5930,Barcelona_ES,Rest_of_Europe,Standard,4,4,On_Time,0.209,76.7,93.6,7116.0,2553.93,1,1,2024,Thursday,0
FED-002199,2023-11-22,Self_Adhesive_Materials,SEL-2035,42340,Fabriano_IT,Rest_of_Europe,Standard,8,8,On_Time,0.096,83.1,90.6,3387.2,1004.83,11,4,2023,Wednesday,0
FED-002200,2024-04-26,Self_Adhesive_Materials,SEL-5238,113176,Chicago_US,Asia_Pacific,Standard,2,4,Slightly_Late,0.236,85.5,95.3,9054.08,2752.77,4,2,2024,Friday,0
FED-002201,2024-08-31,Luxury_Packaging,LUX-7565,8882,Sao_Paulo_BR,Rest_of_Europe,Standard,7,7,On_Time,0.444,90.6,96.7,22205.0,6167.81,8,3,2024,Saturday,1
FED-002202,2024-04-17,Self_Adhesive_Materials,SEL-2713,91843,Fabriano_IT,Italy,Critical,3,3,On_Time,0.102,92.5,95.8,7347.44,2569.33,4,2,2024,Wednesday,0
FED-002203,2023-08-20,Self_Adhesive_Materials,SEL-7917,110664,Sao_Paulo_BR,Rest_of_Europe,Express,3,3,On_Time,0.227,84.4,92.6,8853.12,2485.87,8,3,2023,Sunday,1
FED-002204,2024-09-23,Self_Adhesive_Materials,SEL-8214,70120,Sao_Paulo_BR,Rest_of_Europe,Standard,4,4,On_Time,0.222,72.5,95.9,5609.6,2053.07,9,3,2024,Monday,1
FED-002205,2023-11-16,Art_Design_Papers,ART-5279,7269,Chicago_US,Rest_of_Europe,Standard,4,4,On_Time,0.345,85.4,97.2,8722.8,2685.03,11,4,2023,Thursday,0
FED-002206,2023-11-18,Self_Adhesive_Materials,SEL-1959,84984,Verona_IT,Rest_of_Europe,Express,4,4,On_Time,0.074,80.7,96.5,6798.72,2439.59,11,4,2023,Saturday,0
FED-002207,2024-12-04,Self_Adhesive_Materials,SEL-2857,113441,Barcelona_ES,Asia_Pacific,Express,2,1,On_Time,0.12,83.0,95.9,9075.28,3162.29,12,4,2024,Wednesday,0
FED-002208,2023-03-14,Luxury_Packaging,LUX-7469,13568,Chicago_US,Italy,Standard,8,8,On_Time,0.206,83.4,92.6,33920.0,11983.4,3,1,2023,Tuesday,0
FED-002209,2023-08-01,Luxury_Packaging,LUX-5258,15199,Fabriano_IT,Americas,Standard,6,8,Slightly_Late,0.362,98.0,98.6,37997.5,10372.93,8,3,2023,Tuesday,1
FED-002210,2023-12-02,Luxury_Packaging,LUX-5933,8158,Verona_IT,Italy,Standard,8,11,Late,0.137,76.9,94.6,20395.0,5702.32,12,4,2023,Saturday,0
FED-002211,2023-05-20,Wine_Labels,WIN-5488,34137,Sao_Paulo_BR,Italy,Express,3,3,On_Time,0.067,83.3,94.9,5120.55,1429.63,5,2,2023,Saturday,0
FED-002212,2024-07-24,Self_Adhesive_Materials,SEL-1235,54449,Chicago_US,Italy,Standard,6,6,On_Time,0.204,92.1,96.5,4355.92,1179.63,7,3,2024,Wednesday,1
FED-002213,2023-11-15,Wine_Labels,WIN-8382,34245,Barcelona_ES,Rest_of_Europe,Standard,5,4,On_Time,0.076,98.0,95.7,5136.75,1508.82,11,4,2023,Wednesday,0
FED-002214,2023-11-12,Self_Adhesive_Materials,SEL-4973,108654,Fabriano_IT,Rest_of_Europe,Express,3,3,On_Time,0.114,82.8,93.5,8692.32,2734.11,11,4,2023,Sunday,0
FED-002215,2024-01-14,Wine_Labels,WIN-7860,32988,Chicago_US,Americas,Standard,7,7,On_Time,0.078,97.3,93.2,4948.2,1447.84,1,1,2024,Sunday,0
FED-002216,2023-12-11,Self_Adhesive_Materials,SEL-1879,45212,Verona_IT,Rest_of_Europe,Express,4,4,On_Time,0.072,87.1,96.5,3616.96,1264.61,12,4,2023,Monday,0
FED-002217,2023-01-10,Self_Adhesive_Materials,SEL-8404,103489,Chicago_US,Italy,Express,2,3,Slightly_Late,0.176,91.2,95.0,8279.12,2440.33,1,1,2023,Tuesday,0
FED-002218,2024-03-14,Art_Design_Papers,ART-2103,1771,Chicago_US,Rest_of_Europe,Standard,9,9,On_Time,0.184,84.8,95.4,2125.2,631.15,3,1,2024,Thursday,0
FED-002219,2024-02-04,Wine_Labels,WIN-9247,20456,Verona_IT,Americas,Express,4,4,On_Time,0.035,94.0,95.4,3068.4,1083.49,2,1,2024,Sunday,0
FED-002220,2023-09-15,Luxury_Packaging,LUX-9795,11537,Sao_Paulo_BR,Asia_Pacific,Standard,5,9,Late,0.356,78.5,92.0,28842.5,7218.57,9,3,2023,Friday,1
FED-002221,2023-01-16,Wine_Labels,WIN-3094,17235,Sao_Paulo_BR,Rest_of_Europe,Standard,4,4,On_Time,0.082,95.5,94.0,2585.25,913.69,1,1,2023,Monday,0
FED-002222,2023-07-20,Self_Adhesive_Materials,SEL-1223,65980,Fabriano_IT,Americas,Standard,2,2,On_Time,0.191,86.9,95.7,5278.4,1783.33,7,3,2023,Thursday,1
FED-002223,2023-10-07,Luxury_Packaging,LUX-3412,15511,Chicago_US,Americas,Standard,11,11,On_Time,0.405,93.6,90.8,38777.5,13615.9,10,4,2023,Saturday,1
FED-002224,2023-04-24,Art_Design_Papers,ART-6605,6261,Verona_IT,Rest_of_Europe,Express,5,5,On_Time,0.134,76.5,94.2,7513.2,2598.81,4,2,2023,Monday,0
FED-002225,2023-08-22,Luxury_Packaging,LUX-6740,10129,Sao_Paulo_BR,Americas,Standard,6,6,On_Time,0.395,89.7,93.9,25322.5,8359.15,8,3,2023,Tuesday,1
FED-002226,2024-10-12,Wine_Labels,WIN-4810,7661,Barcelona_ES,Italy,Economy,6,6,On_Time,0.081,77.7,94.2,1149.15,362.66,10,4,2024,Saturday,1
FED-002227,2024-05-30,Wine_Labels,WIN-8032,50924,Barcelona_ES,Americas,Standard,6,5,On_Time,0.084,98.0,95.4,7638.6,2302.8,5,2,2024,Thursday,0
FED-002228,2023-09-18,Wine_Labels,WIN-2256,60110,Barcelona_ES,Rest_of_Europe,Express,4,4,On_Time,0.062,84.5,95.9,9016.5,2554.58,9,3,2023,Monday,1
FED-002229,2023-04-25,Wine_Labels,WIN-9048,62779,Fabriano_IT,Americas,Express,3,3,On_Time,0.051,82.9,92.0,9416.85,3409.27,4,2,2023,Tuesday,0
FED-002230,2024-11-29,Art_Design_Papers,ART-5808,4765,Verona_IT,Asia_Pacific,Standard,7,7,On_Time,0.258,97.5,90.7,5718.0,1683.07,11,4,2024,Friday,0
